#Posizione iniziale=2.000000
#Velocita' iniziale=1.000000
#Pulsazione al quadrato=3.000000
#Tempo massimo di integrazione=100.000000
#Passo di tempo=0.001000
#E' stato utilizzato l'algoritmo di Eulero-Cromer
#Legenda
#1:t 2:x 3:v 4:dE
0.272000 2.043386 -0.680842 -0.409553
0.273000 2.042699 -0.686972 -0.409555
0.274000 2.042006 -0.693100 -0.409557
0.275000 2.041307 -0.699226 -0.409558
0.276000 2.040602 -0.705350 -0.409560
0.277000 2.039890 -0.711472 -0.409562
0.278000 2.039172 -0.717591 -0.409563
0.279000 2.038449 -0.723709 -0.409565
0.280000 2.037719 -0.729824 -0.409566
0.281000 2.036983 -0.735937 -0.409568
0.282000 2.036241 -0.742048 -0.409570
0.283000 2.035493 -0.748157 -0.409571
0.284000 2.034738 -0.754264 -0.409573
0.285000 2.033978 -0.760368 -0.409575
0.286000 2.033212 -0.766470 -0.409576
0.287000 2.032439 -0.772569 -0.409578
0.288000 2.031660 -0.778667 -0.409579
0.289000 2.030876 -0.784762 -0.409581
0.290000 2.030085 -0.790854 -0.409583
0.291000 2.029288 -0.796945 -0.409584
0.292000 2.028485 -0.803032 -0.409586
0.293000 2.027676 -0.809118 -0.409587
0.294000 2.026861 -0.815201 -0.409589
0.295000 2.026039 -0.821281 -0.409591
0.296000 2.025212 -0.827360 -0.409592
0.297000 2.024378 -0.833435 -0.409594
0.298000 2.023539 -0.839508 -0.409595
0.299000 2.022693 -0.845579 -0.409597
0.300000 2.021842 -0.851647 -0.409598
0.301000 2.020984 -0.857713 -0.409600
0.302000 2.020120 -0.863776 -0.409602
0.303000 2.019250 -0.869836 -0.409603
0.304000 2.018374 -0.875894 -0.409605
0.305000 2.017493 -0.881949 -0.409606
0.306000 2.016605 -0.888001 -0.409608
0.307000 2.015710 -0.894051 -0.409609
0.308000 2.014810 -0.900098 -0.409611
0.309000 2.013904 -0.906143 -0.409612
0.310000 2.012992 -0.912184 -0.409614
0.311000 2.012074 -0.918223 -0.409616
0.312000 2.011150 -0.924260 -0.409617
0.313000 2.010219 -0.930293 -0.409619
0.314000 2.009283 -0.936324 -0.409620
0.315000 2.008341 -0.942351 -0.409622
0.316000 2.007392 -0.948377 -0.409623
0.317000 2.006438 -0.954399 -0.409625
0.318000 2.005477 -0.960418 -0.409626
0.319000 2.004511 -0.966434 -0.409628
0.320000 2.003539 -0.972448 -0.409629
0.321000 2.002560 -0.978459 -0.409631
0.322000 2.001576 -0.984466 -0.409632
0.323000 2.000585 -0.990471 -0.409634
0.324000 1.999589 -0.996473 -0.409635
0.325000 1.998586 -1.002472 -0.409637
0.326000 1.997578 -1.008467 -0.409638
0.327000 1.996563 -1.014460 -0.409640
0.328000 1.995543 -1.020450 -0.409641
0.329000 1.994516 -1.026436 -0.409643
0.330000 1.993484 -1.032420 -0.409644
0.331000 1.992446 -1.038400 -0.409646
0.332000 1.991401 -1.044378 -0.409647
0.333000 1.990351 -1.050352 -0.409649
0.334000 1.989295 -1.056323 -0.409650
0.335000 1.988232 -1.062291 -0.409652
0.336000 1.987164 -1.068255 -0.409653
0.337000 1.986090 -1.074217 -0.409655
0.338000 1.985010 -1.080175 -0.409656
0.339000 1.983923 -1.086130 -0.409657
0.340000 1.982831 -1.092082 -0.409659
0.341000 1.981733 -1.098031 -0.409660
0.342000 1.980629 -1.103976 -0.409662
0.343000 1.979519 -1.109918 -0.409663
0.344000 1.978404 -1.115856 -0.409665
0.345000 1.977282 -1.121791 -0.409666
0.346000 1.976154 -1.127723 -0.409668
0.347000 1.975020 -1.133652 -0.409669
0.348000 1.973881 -1.139577 -0.409670
0.349000 1.972735 -1.145498 -0.409672
0.350000 1.971584 -1.151417 -0.409673
0.351000 1.970427 -1.157331 -0.409675
0.352000 1.969263 -1.163243 -0.409676
0.353000 1.968094 -1.169150 -0.409677
0.354000 1.966919 -1.175055 -0.409679
0.355000 1.965738 -1.180955 -0.409680
0.356000 1.964551 -1.186853 -0.409682
0.357000 1.963359 -1.192746 -0.409683
0.358000 1.962160 -1.198636 -0.409684
0.359000 1.960955 -1.204523 -0.409686
0.360000 1.959745 -1.210406 -0.409687
0.361000 1.958529 -1.216285 -0.409688
0.362000 1.957307 -1.222161 -0.409690
0.363000 1.956079 -1.228033 -0.409691
0.364000 1.954845 -1.233901 -0.409693
0.365000 1.953605 -1.239765 -0.409694
0.366000 1.952359 -1.245626 -0.409695
0.367000 1.951108 -1.251483 -0.409697
0.368000 1.949850 -1.257336 -0.409698
0.369000 1.948587 -1.263186 -0.409699
0.370000 1.947318 -1.269032 -0.409701
0.371000 1.946043 -1.274874 -0.409702
0.372000 1.944763 -1.280712 -0.409703
0.373000 1.943476 -1.286546 -0.409705
0.374000 1.942184 -1.292377 -0.409706
0.375000 1.940885 -1.298203 -0.409707
0.376000 1.939581 -1.304026 -0.409709
0.377000 1.938272 -1.309845 -0.409710
0.378000 1.936956 -1.315659 -0.409711
0.379000 1.935634 -1.321470 -0.409712
0.380000 1.934307 -1.327277 -0.409714
0.381000 1.932974 -1.333080 -0.409715
0.382000 1.931635 -1.338879 -0.409716
0.383000 1.930291 -1.344674 -0.409718
0.384000 1.928940 -1.350465 -0.409719
0.385000 1.927584 -1.356252 -0.409720
0.386000 1.926222 -1.362034 -0.409721
0.387000 1.924854 -1.367813 -0.409723
0.388000 1.923480 -1.373588 -0.409724
0.389000 1.922101 -1.379358 -0.409725
0.390000 1.920716 -1.385124 -0.409726
0.391000 1.919325 -1.390886 -0.409728
0.392000 1.917928 -1.396644 -0.409729
0.393000 1.916526 -1.402398 -0.409730
0.394000 1.915118 -1.408148 -0.409731
0.395000 1.913704 -1.413893 -0.409733
0.396000 1.912284 -1.419634 -0.409734
0.397000 1.910859 -1.425371 -0.409735
0.398000 1.909428 -1.431104 -0.409736
0.399000 1.907991 -1.436832 -0.409737
0.400000 1.906548 -1.442556 -0.409739
0.401000 1.905100 -1.448276 -0.409740
0.402000 1.903646 -1.453991 -0.409741
0.403000 1.902187 -1.459702 -0.409742
0.404000 1.900721 -1.465408 -0.409743
0.405000 1.899250 -1.471111 -0.409745
0.406000 1.897773 -1.476808 -0.409746
0.407000 1.896291 -1.482502 -0.409747
0.408000 1.894803 -1.488191 -0.409748
0.409000 1.893309 -1.493875 -0.409749
0.410000 1.891809 -1.499555 -0.409750
0.411000 1.890304 -1.505230 -0.409752
0.412000 1.888793 -1.510901 -0.409753
0.413000 1.887276 -1.516568 -0.409754
0.414000 1.885754 -1.522229 -0.409755
0.415000 1.884226 -1.527887 -0.409756
0.416000 1.882693 -1.533539 -0.409757
0.417000 1.881154 -1.539187 -0.409758
0.418000 1.879609 -1.544831 -0.409760
0.419000 1.878058 -1.550470 -0.409761
0.420000 1.876502 -1.556104 -0.409762
0.421000 1.874940 -1.561733 -0.409763
0.422000 1.873373 -1.567358 -0.409764
0.423000 1.871800 -1.572978 -0.409765
0.424000 1.870221 -1.578594 -0.409766
0.425000 1.868637 -1.584204 -0.409767
0.426000 1.867047 -1.589810 -0.409768
0.427000 1.865452 -1.595411 -0.409769
0.428000 1.863851 -1.601008 -0.409771
0.429000 1.862244 -1.606599 -0.409772
0.430000 1.860632 -1.612186 -0.409773
0.431000 1.859014 -1.617768 -0.409774
0.432000 1.857391 -1.623345 -0.409775
0.433000 1.855762 -1.628917 -0.409776
0.434000 1.854128 -1.634484 -0.409777
0.435000 1.852488 -1.640047 -0.409778
0.436000 1.850842 -1.645604 -0.409779
0.437000 1.849191 -1.651157 -0.409780
0.438000 1.847534 -1.656704 -0.409781
0.439000 1.845872 -1.662247 -0.409782
0.440000 1.844204 -1.667785 -0.409783
0.441000 1.842531 -1.673317 -0.409784
0.442000 1.840852 -1.678845 -0.409785
0.443000 1.839168 -1.684367 -0.409786
