#Posizione iniziale=2.000000
#Velocita' iniziale=1.000000
#Pulsazione al quadrato=3.000000
#Tempo massimo di integrazione=100.000000
#Passo di tempo=0.050000
#E' stato utilizzato l'algoritmo Velvet Velocita'
#Legenda
#1:t 2:x 3:v 4:dE
16.900000 -1.557969 2.389424 -0.409493
16.950000 -1.432656 2.613721 -0.409589
17.000000 -1.296597 2.818415 -0.409684
17.050000 -1.150814 3.001971 -0.409775
17.100000 -0.996400 3.163012 -0.409860
17.150000 -0.834513 3.300330 -0.409936
17.200000 -0.666367 3.412896 -0.410000
17.250000 -0.493223 3.499866 -0.410051
17.300000 -0.316381 3.560586 -0.410088
17.350000 -0.137165 3.594602 -0.410109
17.400000 0.043080 3.601658 -0.410113
17.450000 0.223001 3.581702 -0.410101
17.500000 0.401250 3.534883 -0.410072
17.550000 0.576489 3.461553 -0.410029
17.600000 0.747405 3.362261 -0.409971
17.650000 0.912715 3.237752 -0.409901
17.700000 1.071180 3.088960 -0.409820
17.750000 1.221611 2.917000 -0.409732
17.800000 1.362880 2.723163 -0.409639
17.850000 1.493928 2.508903 -0.409543
17.900000 1.613771 2.275825 -0.409448
17.950000 1.721510 2.025679 -0.409356
18.000000 1.816339 1.760341 -0.409270
18.050000 1.897544 1.481799 -0.409193
18.100000 1.964519 1.192145 -0.409127
18.150000 2.016759 0.893549 -0.409074
18.200000 2.053873 0.588252 -0.409035
18.250000 2.075584 0.278542 -0.409012
18.300000 2.081728 -0.033256 -0.409006
18.350000 2.072258 -0.344805 -0.409016
18.400000 2.047247 -0.653768 -0.409042
18.450000 2.006882 -0.957828 -0.409084
18.500000 1.951464 -1.254704 -0.409140
18.550000 1.881411 -1.542169 -0.409209
18.600000 1.797247 -1.818069 -0.409288
18.650000 1.699604 -2.080333 -0.409375
18.700000 1.589214 -2.326994 -0.409468
18.750000 1.466905 -2.556203 -0.409563
18.800000 1.333594 -2.766240 -0.409659
18.850000 1.190281 -2.955531 -0.409751
18.900000 1.038041 -3.122655 -0.409838
18.950000 0.878015 -3.266359 -0.409917
19.000000 0.711405 -3.385566 -0.409984
19.050000 0.539459 -3.479381 -0.410039
19.100000 0.363467 -3.547100 -0.410080
19.150000 0.184749 -3.588216 -0.410105
19.200000 0.004645 -3.602421 -0.410114
19.250000 -0.175493 -3.589607 -0.410106
19.300000 -0.354316 -3.549872 -0.410082
19.350000 -0.530480 -3.483512 -0.410042
19.400000 -0.702667 -3.391026 -0.409987
19.450000 -0.869583 -3.273107 -0.409920
19.500000 -1.029977 -3.130640 -0.409842
19.550000 -1.182647 -2.964693 -0.409756
19.600000 -1.326447 -2.776511 -0.409664
19.650000 -1.460298 -2.567505 -0.409568
19.700000 -1.583197 -2.339243 -0.409473
19.750000 -1.694222 -2.093437 -0.409380
19.800000 -1.792541 -1.831929 -0.409292
19.850000 -1.877415 -1.556683 -0.409212
19.900000 -1.948209 -1.269761 -0.409143
19.950000 -2.004391 -0.973316 -0.409086
20.000000 -2.045541 -0.669571 -0.409044
20.050000 -2.071349 -0.360804 -0.409017
