#Posizione iniziale=2.000000
#Velocita' iniziale=1.000000
#Pulsazione al quadrato=3.000000
#Tempo massimo di integrazione=100.000000
#Passo di tempo=0.050000
#E' stato utilizzato l'algoritmo Leap Frog
#Legenda
#1:t 2:x 3:v 4:dE
12.300000 -1.191326 -2.954270 -0.433384
12.350000 -1.334572 -2.764827 -0.434361
12.400000 -1.467809 -2.554649 -0.434578
12.450000 -1.590037 -2.325310 -0.434030
12.500000 -1.700340 -2.078532 -0.432732
12.550000 -1.797890 -1.816165 -0.430724
12.600000 -1.881956 -1.540176 -0.428065
12.650000 -1.951908 -1.252636 -0.424836
12.700000 -2.007220 -0.955702 -0.421133
12.750000 -2.047478 -0.651599 -0.417066
12.800000 -2.072380 -0.342610 -0.412758
12.850000 -2.081739 -0.031051 -0.408338
12.900000 -2.075485 0.280741 -0.403938
12.950000 -2.053665 0.590427 -0.399690
13.000000 -2.016442 0.895685 -0.395720
13.050000 -1.964096 1.194225 -0.392148
13.100000 -1.897020 1.483809 -0.389081
13.150000 -1.815716 1.762264 -0.386611
13.200000 -1.720793 2.027502 -0.384811
13.250000 -1.612965 2.277534 -0.383736
13.300000 -1.493040 2.510485 -0.383417
13.350000 -1.361917 2.724607 -0.383865
13.400000 -1.220579 2.918294 -0.385065
13.450000 -1.070087 3.090094 -0.386983
13.500000 -0.911570 3.238718 -0.389559
13.550000 -0.746216 3.363052 -0.392718
13.600000 -0.575265 3.462163 -0.396365
13.650000 -0.399999 3.535308 -0.400390
13.700000 -0.221734 3.581938 -0.404673
13.750000 -0.041806 3.601703 -0.409086
13.800000 0.138436 3.594456 -0.413497
13.850000 0.317640 3.560250 -0.417773
13.900000 0.494461 3.499343 -0.421786
13.950000 0.667574 3.412190 -0.425417
14.000000 0.835680 3.299446 -0.428556
14.050000 0.997519 3.161956 -0.431110
14.100000 1.151876 3.000751 -0.433002
14.150000 1.297594 2.817041 -0.434176
14.200000 1.433580 2.612203 -0.434595
14.250000 1.558814 2.387773 -0.434249
14.300000 1.672357 2.145436 -0.433147
14.350000 1.773358 1.887007 -0.431321
14.400000 1.861058 1.614426 -0.428828
14.450000 1.934800 1.329736 -0.425741
14.500000 1.994032 1.035074 -0.422153
14.550000 2.038308 0.732648 -0.418171
14.600000 2.067297 0.424728 -0.413915
14.650000 2.080781 0.113622 -0.409512
14.700000 2.078659 -0.198336 -0.405093
14.750000 2.060947 -0.508806 -0.400792
14.800000 2.027778 -0.815460 -0.396737
14.850000 1.979401 -1.115999 -0.393049
14.900000 1.916178 -1.408167 -0.389839
14.950000 1.838584 -1.689775 -0.387202
15.000000 1.747201 -1.958708 -0.385219
15.050000 1.642713 -2.212952 -0.383948
15.100000 1.525906 -2.450598 -0.383427
15.150000 1.397654 -2.669865 -0.383672
15.200000 1.258919 -2.869108 -0.384676
