#Posizione iniziale=2.000000
#Velocita' iniziale=1.000000
#Pulsazione al quadrato=3.000000
#Tempo massimo di integrazione=100.000000
#Passo di tempo=0.005000
#E' stato utilizzato l'algoritmo di Eulero
#Legenda
#1:t 2:x 3:v 4:dE
2.410000 -1.548727 2.506563 -0.387340
2.415000 -1.536195 2.529794 -0.387294
2.420000 -1.523546 2.552837 -0.387248
2.425000 -1.510782 2.575690 -0.387202
2.430000 -1.497903 2.598352 -0.387156
2.435000 -1.484911 2.620820 -0.387110
2.440000 -1.471807 2.643094 -0.387064
2.445000 -1.458592 2.665171 -0.387018
2.450000 -1.445266 2.687050 -0.386972
2.455000 -1.431831 2.708729 -0.386926
2.460000 -1.418287 2.730207 -0.386880
2.465000 -1.404636 2.751481 -0.386834
2.470000 -1.390879 2.772550 -0.386788
2.475000 -1.377016 2.793414 -0.386742
2.480000 -1.363049 2.814069 -0.386696
2.485000 -1.348978 2.834515 -0.386650
2.490000 -1.334806 2.854749 -0.386604
2.495000 -1.320532 2.874771 -0.386558
2.500000 -1.306158 2.894579 -0.386512
2.505000 -1.291685 2.914172 -0.386466
2.510000 -1.277114 2.933547 -0.386420
2.515000 -1.262447 2.952704 -0.386374
2.520000 -1.247683 2.971640 -0.386328
2.525000 -1.232825 2.990356 -0.386282
2.530000 -1.217873 3.008848 -0.386236
2.535000 -1.202829 3.027116 -0.386190
2.540000 -1.187693 3.045159 -0.386144
2.545000 -1.172468 3.062974 -0.386098
2.550000 -1.157153 3.080561 -0.386052
2.555000 -1.141750 3.097918 -0.386006
2.560000 -1.126260 3.115044 -0.385960
2.565000 -1.110685 3.131938 -0.385914
2.570000 -1.095025 3.148599 -0.385867
2.575000 -1.079282 3.165024 -0.385821
2.580000 -1.063457 3.181213 -0.385775
2.585000 -1.047551 3.197165 -0.385729
2.590000 -1.031565 3.212878 -0.385683
2.595000 -1.015501 3.228352 -0.385637
2.600000 -0.999359 3.243584 -0.385591
2.605000 -0.983141 3.258575 -0.385545
2.610000 -0.966848 3.273322 -0.385499
2.615000 -0.950482 3.287825 -0.385453
2.620000 -0.934043 3.302082 -0.385407
2.625000 -0.917532 3.316093 -0.385361
2.630000 -0.900952 3.329855 -0.385315
2.635000 -0.884303 3.343370 -0.385268
2.640000 -0.867586 3.356634 -0.385222
2.645000 -0.850803 3.369648 -0.385176
2.650000 -0.833954 3.382410 -0.385130
2.655000 -0.817042 3.394919 -0.385084
2.660000 -0.800068 3.407175 -0.385038
2.665000 -0.783032 3.419176 -0.384992
2.670000 -0.765936 3.430922 -0.384946
2.675000 -0.748781 3.442411 -0.384899
2.680000 -0.731569 3.453642 -0.384853
2.685000 -0.714301 3.464616 -0.384807
2.690000 -0.696978 3.475330 -0.384761
2.695000 -0.679601 3.485785 -0.384715
2.700000 -0.662172 3.495979 -0.384669
2.705000 -0.644692 3.505912 -0.384623
2.710000 -0.627163 3.515582 -0.384576
2.715000 -0.609585 3.524989 -0.384530
2.720000 -0.591960 3.534133 -0.384484
2.725000 -0.574289 3.543013 -0.384438
2.730000 -0.556574 3.551627 -0.384392
2.735000 -0.538816 3.559976 -0.384346
2.740000 -0.521016 3.568058 -0.384300
2.745000 -0.503176 3.575873 -0.384253
2.750000 -0.485297 3.583421 -0.384207
2.755000 -0.467380 3.590700 -0.384161
2.760000 -0.449426 3.597711 -0.384115
2.765000 -0.431438 3.604452 -0.384069
2.770000 -0.413415 3.610924 -0.384022
2.775000 -0.395361 3.617125 -0.383976
2.780000 -0.377275 3.623055 -0.383930
2.785000 -0.359160 3.628715 -0.383884
2.790000 -0.341016 3.634102 -0.383838
2.795000 -0.322846 3.639217 -0.383791
2.800000 -0.304650 3.644060 -0.383745
2.805000 -0.286429 3.648630 -0.383699
2.810000 -0.268186 3.652926 -0.383653
2.815000 -0.249921 3.656949 -0.383606
2.820000 -0.231637 3.660698 -0.383560
2.825000 -0.213333 3.664172 -0.383514
2.830000 -0.195012 3.667372 -0.383468
2.835000 -0.176676 3.670297 -0.383422
2.840000 -0.158324 3.672948 -0.383375
2.845000 -0.139959 3.675322 -0.383329
2.850000 -0.121583 3.677422 -0.383283
2.855000 -0.103196 3.679246 -0.383237
2.860000 -0.084799 3.680794 -0.383190
2.865000 -0.066395 3.682066 -0.383144
2.870000 -0.047985 3.683061 -0.383098
2.875000 -0.029570 3.683781 -0.383051
2.880000 -0.011151 3.684225 -0.383005
2.885000 0.007270 3.684392 -0.382959
2.890000 0.025692 3.684283 -0.382913
2.895000 0.044114 3.683898 -0.382866
2.900000 0.062533 3.683236 -0.382820
2.905000 0.080949 3.682298 -0.382774
2.910000 0.099361 3.681084 -0.382728
2.915000 0.117766 3.679593 -0.382681
2.920000 0.136164 3.677827 -0.382635
2.925000 0.154553 3.675784 -0.382589
2.930000 0.172932 3.673466 -0.382542
2.935000 0.191300 3.670872 -0.382496
2.940000 0.209654 3.668003 -0.382450
2.945000 0.227994 3.664858 -0.382403
2.950000 0.246318 3.661438 -0.382357
2.955000 0.264625 3.657743 -0.382311
2.960000 0.282914 3.653774 -0.382264
2.965000 0.301183 3.649530 -0.382218
2.970000 0.319431 3.645012 -0.382172
2.975000 0.337656 3.640221 -0.382125
2.980000 0.355857 3.635156 -0.382079
2.985000 0.374033 3.629818 -0.382033
2.990000 0.392182 3.624208 -0.381986
2.995000 0.410303 3.618325 -0.381940
3.000000 0.428394 3.612170 -0.381894
3.005000 0.446455 3.605744 -0.381847
3.010000 0.464484 3.599048 -0.381801
3.015000 0.482479 3.592080 -0.381755
3.020000 0.500440 3.584843 -0.381708
3.025000 0.518364 3.577336 -0.381662
3.030000 0.536250 3.569561 -0.381615
3.035000 0.554098 3.561517 -0.381569
3.040000 0.571906 3.553206 -0.381523
3.045000 0.589672 3.544627 -0.381476
3.050000 0.607395 3.535782 -0.381430
3.055000 0.625074 3.526671 -0.381384
3.060000 0.642707 3.517295 -0.381337
